0,1
D:/RAE/dataset3_es\funicar_0.png,funicar
D:/RAE/dataset3_es\cutio_2.png,cutio
D:/RAE/dataset3_es\pachanguero_6.png,pachanguero
D:/RAE/dataset3_es\buchada_2.png,buchada
D:/RAE/dataset3_es\apasionado_0.png,apasionado
D:/RAE/dataset3_es\sarandi_11.png,sarandi
D:/RAE/dataset3_es\talanquera_12.png,talanquera
D:/RAE/dataset3_es\baratillero_12.png,baratillero
D:/RAE/dataset3_es\maya_6.png,maya
D:/RAE/dataset3_es\canerizo_6.png,cañerizo
D:/RAE/dataset3_es\criptogamo_3.png,criptogamo
D:/RAE/dataset3_es\pandorga_13.png,pandorga
D:/RAE/dataset3_es\legacion_0.png,legacion
D:/RAE/dataset3_es\cayama_4.png,cayama
D:/RAE/dataset3_es\candi_1.png,candi
D:/RAE/dataset3_es\musaceo_2.png,musaceo
D:/RAE/dataset3_es\crudelisimo_3.png,crudelisimo
D:/RAE/dataset3_es\butomaceo_4.png,butomaceo
D:/RAE/dataset3_es\fulgurita_4.png,fulgurita
D:/RAE/dataset3_es\pampango_2.png,pampango
D:/RAE/dataset3_es\torques_8.png,torques
D:/RAE/dataset3_es\cambocho_12.png,cambocho
D:/RAE/dataset3_es\hartada_2.png,hartada
D:/RAE/dataset3_es\recostadero_1.png,recostadero
D:/RAE/dataset3_es\emigrar_9.png,emigrar
D:/RAE/dataset3_es\charolista_8.png,charolista
D:/RAE/dataset3_es\arminadura_14.png,armiñadura
D:/RAE/dataset3_es\carapa_12.png,carapa
D:/RAE/dataset3_es\otonar_4.png,otonar
D:/RAE/dataset3_es\salabre_5.png,salabre
D:/RAE/dataset3_es\embotellado_7.png,embotellado
D:/RAE/dataset3_es\mudada_7.png,mudada
D:/RAE/dataset3_es\convectivo_12.png,convectivo
D:/RAE/dataset3_es\progenitor_4.png,progenitor
D:/RAE/dataset3_es\cernir_5.png,cernir
D:/RAE/dataset3_es\ecuante_9.png,ecuante
D:/RAE/dataset3_es\cajear_2.png,cajear
D:/RAE/dataset3_es\nictimero_9.png,nictimero
D:/RAE/dataset3_es\aplanchar_12.png,aplanchar
D:/RAE/dataset3_es\Espana_6.png,España
D:/RAE/dataset3_es\canana_10.png,canana
D:/RAE/dataset3_es\arrabal_7.png,arrabal
D:/RAE/dataset3_es\laosiano_11.png,laosiano
D:/RAE/dataset3_es\adulterar_1.png,adulterar
D:/RAE/dataset3_es\certitud_12.png,certitud
D:/RAE/dataset3_es\alegorizar_0.png,alegorizar
D:/RAE/dataset3_es\mananita_11.png,mañanita
D:/RAE/dataset3_es\lota_7.png,lota
D:/RAE/dataset3_es\pringar_10.png,pringar
D:/RAE/dataset3_es\rematado_9.png,rematado
D:/RAE/dataset3_es\mesturar_1.png,mesturar
D:/RAE/dataset3_es\hazana_4.png,hazana
D:/RAE/dataset3_es\remellon_8.png,remellon
D:/RAE/dataset3_es\huetar_4.png,huetar
D:/RAE/dataset3_es\holandilla_11.png,holandilla
D:/RAE/dataset3_es\ucranio_11.png,ucranio
D:/RAE/dataset3_es\tiloso_14.png,tiloso
D:/RAE/dataset3_es\atetosis_2.png,atetosis
D:/RAE/dataset3_es\cardancho_5.png,cardancho
D:/RAE/dataset3_es\calvijar_7.png,calvijar
D:/RAE/dataset3_es\mutagenesis_11.png,mutagenesis
D:/RAE/dataset3_es\comiso_9.png,comiso
D:/RAE/dataset3_es\menegilda_1.png,menegilda
D:/RAE/dataset3_es\interino_4.png,interino
D:/RAE/dataset3_es\cenco_13.png,cenco
D:/RAE/dataset3_es\colomin_8.png,colomin
D:/RAE/dataset3_es\distilar_10.png,distilar
D:/RAE/dataset3_es\chismerio_8.png,chismerio
D:/RAE/dataset3_es\perjurio_6.png,perjurio
D:/RAE/dataset3_es\adulterio_8.png,adulterio
D:/RAE/dataset3_es\novilleril_14.png,novilleril
D:/RAE/dataset3_es\garrulador_8.png,garrulador
D:/RAE/dataset3_es\echada_4.png,echada
D:/RAE/dataset3_es\huello_1.png,huello
D:/RAE/dataset3_es\amado_4.png,amado
D:/RAE/dataset3_es\picardias_13.png,picardias
D:/RAE/dataset3_es\hecha_10.png,hecha
D:/RAE/dataset3_es\emparedado_11.png,emparedado
D:/RAE/dataset3_es\chinampa_11.png,chinampa
D:/RAE/dataset3_es\bosque_14.png,bosque
D:/RAE/dataset3_es\crisolada_8.png,crisolada
D:/RAE/dataset3_es\bailaor_12.png,bailaor
D:/RAE/dataset3_es\catafalco_14.png,catafalco
D:/RAE/dataset3_es\hapalido_2.png,hapalido
D:/RAE/dataset3_es\chirreo_4.png,chirreo
D:/RAE/dataset3_es\emplomado_5.png,emplomado
D:/RAE/dataset3_es\candileja_14.png,candileja
D:/RAE/dataset3_es\encolerizar_12.png,encolerizar
D:/RAE/dataset3_es\barbudo_11.png,barbudo
D:/RAE/dataset3_es\tuda_6.png,tuda
D:/RAE/dataset3_es\leucopenia_5.png,leucopenia
D:/RAE/dataset3_es\garbon_9.png,garbon
D:/RAE/dataset3_es\colorante_8.png,colorante
D:/RAE/dataset3_es\arroyato_14.png,arroyato
D:/RAE/dataset3_es\codicia_4.png,codicia
D:/RAE/dataset3_es\enyesado_0.png,enyesado
D:/RAE/dataset3_es\cancanilla_4.png,cancanilla
D:/RAE/dataset3_es\hipo_3.png,hipo
D:/RAE/dataset3_es\abietaceo_0.png,abietaceo
D:/RAE/dataset3_es\epiqueya_9.png,epiqueya
D:/RAE/dataset3_es\desgarron_3.png,desgarron
D:/RAE/dataset3_es\cantonearse_9.png,cantonearse
D:/RAE/dataset3_es\dispersar_11.png,dispersar
D:/RAE/dataset3_es\destejar_4.png,destejar
D:/RAE/dataset3_es\etologia_3.png,etologia
D:/RAE/dataset3_es\neurologia_6.png,neurologia
D:/RAE/dataset3_es\ensuciar_3.png,ensuciar
D:/RAE/dataset3_es\cribete_1.png,cribete
D:/RAE/dataset3_es\azcale_3.png,azcale
D:/RAE/dataset3_es\superciliar_11.png,superciliar
D:/RAE/dataset3_es\acomodador_12.png,acomodador
D:/RAE/dataset3_es\aniquilar_13.png,aniquilar
D:/RAE/dataset3_es\ajamonado_3.png,ajamonado
D:/RAE/dataset3_es\cinabrio_2.png,cinabrio
D:/RAE/dataset3_es\constituir_2.png,constituir
D:/RAE/dataset3_es\pantalon_4.png,pantalon
D:/RAE/dataset3_es\zacate_3.png,zacate
D:/RAE/dataset3_es\albihar_5.png,albihar
D:/RAE/dataset3_es\chinchel_7.png,chinchel
D:/RAE/dataset3_es\superavit_13.png,superavit
D:/RAE/dataset3_es\ideal_7.png,ideal
D:/RAE/dataset3_es\aborton_6.png,aborton
D:/RAE/dataset3_es\grafismo_13.png,grafismo
D:/RAE/dataset3_es\esquiador_12.png,esquiador
D:/RAE/dataset3_es\exorcistado_0.png,exorcistado
D:/RAE/dataset3_es\luene_4.png,luene
D:/RAE/dataset3_es\romadizo_11.png,romadizo
D:/RAE/dataset3_es\humeda_12.png,humeda
D:/RAE/dataset3_es\guardarraya_12.png,guardarraya
D:/RAE/dataset3_es\ixil_9.png,ixil
D:/RAE/dataset3_es\parentetico_9.png,parentetico
D:/RAE/dataset3_es\tineo_9.png,tineo
D:/RAE/dataset3_es\tremendismo_7.png,tremendismo
D:/RAE/dataset3_es\azutea_11.png,azutea
D:/RAE/dataset3_es\muneca_0.png,muñeca
D:/RAE/dataset3_es\sandiego_14.png,sandiego
D:/RAE/dataset3_es\sopapear_11.png,sopapear
D:/RAE/dataset3_es\terron_10.png,terron
D:/RAE/dataset3_es\rebalsar_13.png,rebalsar
D:/RAE/dataset3_es\descortezo_11.png,descortezo
D:/RAE/dataset3_es\descorderar_3.png,descorderar
D:/RAE/dataset3_es\Pinto_7.png,Pinto
D:/RAE/dataset3_es\abutagar_2.png,abutagar
D:/RAE/dataset3_es\alcayata_10.png,alcayata
D:/RAE/dataset3_es\gluglutear_1.png,gluglutear
D:/RAE/dataset3_es\hoz_3.png,hoz
D:/RAE/dataset3_es\previsible_1.png,previsible
D:/RAE/dataset3_es\afortunar_13.png,afortunar
D:/RAE/dataset3_es\vitalicista_6.png,vitalicista
D:/RAE/dataset3_es\cambute_8.png,cambute
D:/RAE/dataset3_es\discolor_7.png,discolor
D:/RAE/dataset3_es\reostato_11.png,reostato
D:/RAE/dataset3_es\pavisoso_5.png,pavisoso
D:/RAE/dataset3_es\cariadura_7.png,cariadura
D:/RAE/dataset3_es\madrina_4.png,madrina
D:/RAE/dataset3_es\merode_12.png,merode
D:/RAE/dataset3_es\descanonar_2.png,descañonar
D:/RAE/dataset3_es\canamon_11.png,canamon
D:/RAE/dataset3_es\refrentar_9.png,refrentar
D:/RAE/dataset3_es\letradura_13.png,letradura
D:/RAE/dataset3_es\leganil_13.png,leganil
D:/RAE/dataset3_es\semblantear_3.png,semblantear
D:/RAE/dataset3_es\fine_7.png,fine
D:/RAE/dataset3_es\platino_6.png,platino
D:/RAE/dataset3_es\roatan_5.png,roatan
D:/RAE/dataset3_es\justo_11.png,justo
D:/RAE/dataset3_es\mentidero_12.png,mentidero
D:/RAE/dataset3_es\cabunon_1.png,cabuñon
D:/RAE/dataset3_es\asunteque_8.png,asunteque
D:/RAE/dataset3_es\bitacora_0.png,bitacora
D:/RAE/dataset3_es\osornino_8.png,osornino
D:/RAE/dataset3_es\extranar_0.png,extrañar
D:/RAE/dataset3_es\dictablanda_7.png,dictablanda
D:/RAE/dataset3_es\yagurt_6.png,yagurt
D:/RAE/dataset3_es\botanista_14.png,botanista
D:/RAE/dataset3_es\exercivo_7.png,exercivo
D:/RAE/dataset3_es\posibilidad_4.png,posibilidad
D:/RAE/dataset3_es\agrazar_7.png,agrazar
D:/RAE/dataset3_es\enmendacion_12.png,enmendacion
D:/RAE/dataset3_es\zollipo_0.png,zollipo
D:/RAE/dataset3_es\adicto_8.png,adicto
D:/RAE/dataset3_es\neoterico_8.png,neoterico
D:/RAE/dataset3_es\teston_8.png,teston
D:/RAE/dataset3_es\dijes_5.png,dijes
D:/RAE/dataset3_es\senoreador_5.png,senoreador
D:/RAE/dataset3_es\ahoyar_13.png,ahoyar
D:/RAE/dataset3_es\finca_4.png,finca
D:/RAE/dataset3_es\collera_3.png,collera
D:/RAE/dataset3_es\roseton_14.png,roseton
D:/RAE/dataset3_es\malasangre_9.png,malasangre
D:/RAE/dataset3_es\catibia_7.png,catibia
D:/RAE/dataset3_es\becuadro_4.png,becuadro
D:/RAE/dataset3_es\mordiscar_4.png,mordiscar
D:/RAE/dataset3_es\pocholo_10.png,pocholo
D:/RAE/dataset3_es\estridular_9.png,estridular
D:/RAE/dataset3_es\mego_11.png,mego
D:/RAE/dataset3_es\canodromo_9.png,canodromo
D:/RAE/dataset3_es\fisicidad_4.png,fisicidad
D:/RAE/dataset3_es\dialtea_7.png,dialtea
D:/RAE/dataset3_es\bajativo_7.png,bajativo
D:/RAE/dataset3_es\amanita_8.png,amanita
D:/RAE/dataset3_es\tocotin_12.png,tocotin
D:/RAE/dataset3_es\matrimoniar_10.png,matrimoniar
D:/RAE/dataset3_es\papelacero_7.png,papelacero
D:/RAE/dataset3_es\dinamitero_3.png,dinamitero
D:/RAE/dataset3_es\guincho_9.png,guincho
D:/RAE/dataset3_es\caraya_1.png,caraya
D:/RAE/dataset3_es\salomonense_2.png,salomonense
D:/RAE/dataset3_es\brollo_7.png,brollo
D:/RAE/dataset3_es\eugenesico_5.png,eugenesico
D:/RAE/dataset3_es\acentuacion_12.png,acentuacion
D:/RAE/dataset3_es\liberal_6.png,liberal
D:/RAE/dataset3_es\champuz_14.png,champuz
D:/RAE/dataset3_es\incentivo_3.png,incentivo
D:/RAE/dataset3_es\canonazo_14.png,cañonazo
D:/RAE/dataset3_es\tonalidad_9.png,tonalidad
D:/RAE/dataset3_es\zarpazo_14.png,zarpazo
D:/RAE/dataset3_es\salmonero_0.png,salmonero
D:/RAE/dataset3_es\corralada_8.png,corralada
D:/RAE/dataset3_es\dalgo_0.png,dalgo
D:/RAE/dataset3_es\ronzar_10.png,ronzar
D:/RAE/dataset3_es\semis_9.png,semis
D:/RAE/dataset3_es\bonancible_6.png,bonancible
D:/RAE/dataset3_es\labrantio_8.png,labrantio
D:/RAE/dataset3_es\expensas_11.png,expensas
D:/RAE/dataset3_es\cesio_11.png,cesio
D:/RAE/dataset3_es\empavesar_9.png,empavesar
D:/RAE/dataset3_es\pinon_2.png,piñon
D:/RAE/dataset3_es\carapacho_5.png,carapacho
D:/RAE/dataset3_es\repera_8.png,repera
D:/RAE/dataset3_es\maguer_3.png,maguer
D:/RAE/dataset3_es\algarabia_3.png,algarabia
D:/RAE/dataset3_es\ruralista_7.png,ruralista
D:/RAE/dataset3_es\trilito_5.png,trilito
D:/RAE/dataset3_es\branera_12.png,brañera
D:/RAE/dataset3_es\maraco_3.png,maraco
D:/RAE/dataset3_es\intercambio_1.png,intercambio
D:/RAE/dataset3_es\miosis_1.png,miosis
D:/RAE/dataset3_es\auspicioso_7.png,auspicioso
D:/RAE/dataset3_es\papelacero_10.png,papelacero
D:/RAE/dataset3_es\chivera_4.png,chivera
D:/RAE/dataset3_es\guanon_6.png,guañon
D:/RAE/dataset3_es\arvejana_12.png,arvejana
D:/RAE/dataset3_es\nestoreo_6.png,nestoreo
D:/RAE/dataset3_es\eros_7.png,eros
D:/RAE/dataset3_es\retorsivo_13.png,retorsivo
D:/RAE/dataset3_es\coccion_1.png,coccion
D:/RAE/dataset3_es\esconetar_8.png,escoñetar
D:/RAE/dataset3_es\alcionio_5.png,alcionio
D:/RAE/dataset3_es\arguir_6.png,arguir
D:/RAE/dataset3_es\opilativo_0.png,opilativo
D:/RAE/dataset3_es\atetosis_8.png,atetosis
D:/RAE/dataset3_es\triton_10.png,triton
D:/RAE/dataset3_es\recostadero_6.png,recostadero
D:/RAE/dataset3_es\flechazo_12.png,flechazo
D:/RAE/dataset3_es\pelado_13.png,pelado
D:/RAE/dataset3_es\arlequin_3.png,arlequin
D:/RAE/dataset3_es\extraditado_0.png,extraditado
D:/RAE/dataset3_es\brunido_12.png,bruñido
D:/RAE/dataset3_es\variancia_10.png,variancia
D:/RAE/dataset3_es\fisipedo_3.png,fisipedo
D:/RAE/dataset3_es\arreglado_3.png,arreglado
D:/RAE/dataset3_es\reelegir_5.png,reelegir
D:/RAE/dataset3_es\solador_1.png,solador
D:/RAE/dataset3_es\taca_12.png,taca
D:/RAE/dataset3_es\estricote_7.png,estricote
D:/RAE/dataset3_es\tolerable_8.png,tolerable
D:/RAE/dataset3_es\soviet_1.png,soviet
D:/RAE/dataset3_es\adicto_4.png,adicto
D:/RAE/dataset3_es\gloriado_13.png,gloriado
D:/RAE/dataset3_es\garba_3.png,garba
D:/RAE/dataset3_es\efedraceo_5.png,efedraceo
D:/RAE/dataset3_es\enmienda_6.png,enmienda
D:/RAE/dataset3_es\escarcunar_4.png,escarcunar
D:/RAE/dataset3_es\afrikaans_12.png,afrikaans
D:/RAE/dataset3_es\sepedon_3.png,sepedon
D:/RAE/dataset3_es\exagerador_10.png,exagerador
D:/RAE/dataset3_es\yaro_10.png,yaro
D:/RAE/dataset3_es\filtrante_9.png,filtrante
D:/RAE/dataset3_es\hoce_3.png,hoce
D:/RAE/dataset3_es\nauta_4.png,nauta
D:/RAE/dataset3_es\risada_8.png,risada
D:/RAE/dataset3_es\mediocridad_4.png,mediocridad
D:/RAE/dataset3_es\educacion_14.png,educacion
D:/RAE/dataset3_es\litico_12.png,litico
D:/RAE/dataset3_es\extorsionar_4.png,extorsionar
D:/RAE/dataset3_es\arreglado_4.png,arreglado
D:/RAE/dataset3_es\tacana_9.png,tacana
D:/RAE/dataset3_es\invitador_14.png,invitador
D:/RAE/dataset3_es\pelosilla_9.png,pelosilla
D:/RAE/dataset3_es\pielgo_12.png,pielgo
D:/RAE/dataset3_es\mentolado_1.png,mentolado
D:/RAE/dataset3_es\traicionar_6.png,traicionar
D:/RAE/dataset3_es\pahua_12.png,pahua
D:/RAE/dataset3_es\merideno_5.png,merideno
D:/RAE/dataset3_es\perpetuidad_9.png,perpetuidad
D:/RAE/dataset3_es\triangulo_4.png,triangulo
D:/RAE/dataset3_es\marcola_10.png,marcola
D:/RAE/dataset3_es\alzacolita_1.png,alzacolita
D:/RAE/dataset3_es\masacrar_5.png,masacrar
D:/RAE/dataset3_es\vivac_14.png,vivac
D:/RAE/dataset3_es\bauza_8.png,bauza
D:/RAE/dataset3_es\acetosilla_3.png,acetosilla
D:/RAE/dataset3_es\represa_8.png,represa
D:/RAE/dataset3_es\polvorin_0.png,polvorin
D:/RAE/dataset3_es\extranismo_5.png,extrañismo
D:/RAE/dataset3_es\metafonia_8.png,metafonia
D:/RAE/dataset3_es\telonio_13.png,telonio
D:/RAE/dataset3_es\redopelo_13.png,redopelo
D:/RAE/dataset3_es\antifonario_12.png,antifonario
D:/RAE/dataset3_es\atisuado_9.png,atisuado
D:/RAE/dataset3_es\terquear_10.png,terquear
D:/RAE/dataset3_es\poliedrico_11.png,poliedrico
D:/RAE/dataset3_es\lambayecano_5.png,lambayecano
D:/RAE/dataset3_es\bezo_7.png,bezo
D:/RAE/dataset3_es\coneja_1.png,coneja
D:/RAE/dataset3_es\aterrador_7.png,aterrador
D:/RAE/dataset3_es\quizas_2.png,quizas
D:/RAE/dataset3_es\veintidos_13.png,veintidos
D:/RAE/dataset3_es\geta_0.png,geta
D:/RAE/dataset3_es\anabaptista_13.png,anabaptista
D:/RAE/dataset3_es\adamadura_12.png,adamadura
D:/RAE/dataset3_es\obstetra_7.png,obstetra
D:/RAE/dataset3_es\sexagesimal_7.png,sexagesimal
D:/RAE/dataset3_es\pacer_5.png,pacer
D:/RAE/dataset3_es\Escocia_7.png,Escocia
D:/RAE/dataset3_es\destrizar_8.png,destrizar
D:/RAE/dataset3_es\pansa_0.png,pansa
D:/RAE/dataset3_es\betijo_5.png,betijo
D:/RAE/dataset3_es\altea_7.png,altea
D:/RAE/dataset3_es\alcachofal_11.png,alcachofal
D:/RAE/dataset3_es\cascajo_3.png,cascajo
D:/RAE/dataset3_es\cadanego_13.png,cadanego
D:/RAE/dataset3_es\coexistir_4.png,coexistir
D:/RAE/dataset3_es\flotadura_14.png,flotadura
D:/RAE/dataset3_es\champinon_5.png,champiñon
D:/RAE/dataset3_es\oferta_2.png,oferta
D:/RAE/dataset3_es\chagualon_13.png,chagualon
D:/RAE/dataset3_es\conativo_12.png,conativo
D:/RAE/dataset3_es\abarrajar_6.png,abarrajar
D:/RAE/dataset3_es\chombo_7.png,chombo
D:/RAE/dataset3_es\micro_4.png,micro
D:/RAE/dataset3_es\senorial_14.png,senorial
D:/RAE/dataset3_es\parranal_3.png,parrañal
D:/RAE/dataset3_es\ajinomoto_11.png,ajinomoto
D:/RAE/dataset3_es\humeda_5.png,humeda
D:/RAE/dataset3_es\jedar_1.png,jedar
D:/RAE/dataset3_es\acribador_13.png,acribador
D:/RAE/dataset3_es\bavaro_5.png,bavaro
D:/RAE/dataset3_es\deshilar_14.png,deshilar
D:/RAE/dataset3_es\birlocha_8.png,birlocha
D:/RAE/dataset3_es\champuz_4.png,champuz
D:/RAE/dataset3_es\pendura_11.png,pendura
D:/RAE/dataset3_es\ahoyar_7.png,ahoyar
D:/RAE/dataset3_es\pretensor_2.png,pretensor
D:/RAE/dataset3_es\contracurva_14.png,contracurva
D:/RAE/dataset3_es\confiscado_12.png,confiscado
D:/RAE/dataset3_es\hipo_6.png,hipo
D:/RAE/dataset3_es\corriente_5.png,corriente
D:/RAE/dataset3_es\placel_11.png,placel
D:/RAE/dataset3_es\carcajear_8.png,carcajear
D:/RAE/dataset3_es\horizonte_2.png,horizonte
D:/RAE/dataset3_es\ensaladilla_7.png,ensaladilla
D:/RAE/dataset3_es\pichel_9.png,pichel
D:/RAE/dataset3_es\harrear_4.png,harrear
D:/RAE/dataset3_es\apercollar_13.png,apercollar
D:/RAE/dataset3_es\captividad_14.png,captividad
D:/RAE/dataset3_es\reiterante_9.png,reiterante
D:/RAE/dataset3_es\folclorista_13.png,folclorista
D:/RAE/dataset3_es\ferrovial_8.png,ferrovial
D:/RAE/dataset3_es\descervigar_14.png,descervigar
D:/RAE/dataset3_es\bulimia_0.png,bulimia
D:/RAE/dataset3_es\tahulla_7.png,tahulla
D:/RAE/dataset3_es\zapateador_1.png,zapateador
D:/RAE/dataset3_es\lastimero_5.png,lastimero
D:/RAE/dataset3_es\despunetar_1.png,despuñetar
D:/RAE/dataset3_es\fruna_13.png,fruna
D:/RAE/dataset3_es\aborrecedor_11.png,aborrecedor
D:/RAE/dataset3_es\cagatorio_3.png,cagatorio
D:/RAE/dataset3_es\sulfurico_4.png,sulfurico
D:/RAE/dataset3_es\clinopodio_8.png,clinopodio
D:/RAE/dataset3_es\dopar_2.png,dopar
D:/RAE/dataset3_es\sobachetos_10.png,sobachetos
D:/RAE/dataset3_es\robladero_5.png,robladero
D:/RAE/dataset3_es\segundo_14.png,segundo
D:/RAE/dataset3_es\hematosis_1.png,hematosis
D:/RAE/dataset3_es\colorete_11.png,colorete
D:/RAE/dataset3_es\tosigo_11.png,tosigo
D:/RAE/dataset3_es\mana_3.png,maña
D:/RAE/dataset3_es\desove_2.png,desove
D:/RAE/dataset3_es\destrozo_9.png,destrozo
D:/RAE/dataset3_es\catolicon_11.png,catolicon
D:/RAE/dataset3_es\hidrofugo_7.png,hidrofugo
D:/RAE/dataset3_es\extrusor_11.png,extrusor
D:/RAE/dataset3_es\cogorza_4.png,cogorza
D:/RAE/dataset3_es\cole_2.png,cole
D:/RAE/dataset3_es\monoplano_3.png,monoplano
D:/RAE/dataset3_es\sobremesana_7.png,sobremesana
D:/RAE/dataset3_es\carronar_7.png,carronar
D:/RAE/dataset3_es\inmovilizar_13.png,inmovilizar
D:/RAE/dataset3_es\bongosero_3.png,bongosero
D:/RAE/dataset3_es\pierio_14.png,pierio
D:/RAE/dataset3_es\depredador_6.png,depredador
D:/RAE/dataset3_es\clavadora_7.png,clavadora
D:/RAE/dataset3_es\caulescente_12.png,caulescente
D:/RAE/dataset3_es\fotogenico_1.png,fotogenico
D:/RAE/dataset3_es\mahometano_8.png,mahometano
D:/RAE/dataset3_es\revocadura_8.png,revocadura
D:/RAE/dataset3_es\resopon_2.png,resopon
D:/RAE/dataset3_es\hayaca_10.png,hayaca
D:/RAE/dataset3_es\garapinar_4.png,garapiñar
D:/RAE/dataset3_es\sacarifero_10.png,sacarifero
D:/RAE/dataset3_es\tridacio_14.png,tridacio
D:/RAE/dataset3_es\pareado_8.png,pareado
D:/RAE/dataset3_es\brega_0.png,brega
D:/RAE/dataset3_es\besugada_5.png,besugada
D:/RAE/dataset3_es\rotundo_12.png,rotundo
D:/RAE/dataset3_es\sanies_13.png,sanies
D:/RAE/dataset3_es\bachicha_5.png,bachicha
D:/RAE/dataset3_es\mierda_14.png,mierda
D:/RAE/dataset3_es\dano_12.png,dano
D:/RAE/dataset3_es\columna_9.png,columna
D:/RAE/dataset3_es\hematosis_7.png,hematosis
D:/RAE/dataset3_es\palillona_12.png,palillona
D:/RAE/dataset3_es\chicoria_12.png,chicoria
D:/RAE/dataset3_es\mino_9.png,mino
D:/RAE/dataset3_es\egilope_13.png,egilope
D:/RAE/dataset3_es\franqueable_14.png,franqueable
D:/RAE/dataset3_es\frutar_8.png,frutar
D:/RAE/dataset3_es\rodante_10.png,rodante
D:/RAE/dataset3_es\niquelado_14.png,niquelado
D:/RAE/dataset3_es\imponencia_6.png,imponencia
D:/RAE/dataset3_es\cenicienta_7.png,cenicienta
D:/RAE/dataset3_es\castillaje_1.png,castillaje
D:/RAE/dataset3_es\apretadura_8.png,apretadura
D:/RAE/dataset3_es\grabar_11.png,grabar
D:/RAE/dataset3_es\isofonia_11.png,isofonia
D:/RAE/dataset3_es\encame_5.png,encame
D:/RAE/dataset3_es\cefalalgico_5.png,cefalalgico
D:/RAE/dataset3_es\asintota_7.png,asintota
D:/RAE/dataset3_es\bajista_13.png,bajista
D:/RAE/dataset3_es\paseriforme_5.png,paseriforme
D:/RAE/dataset3_es\macanudo_9.png,macanudo
D:/RAE/dataset3_es\estrella_2.png,estrella
D:/RAE/dataset3_es\tetragonal_5.png,tetragonal
D:/RAE/dataset3_es\secularidad_4.png,secularidad
D:/RAE/dataset3_es\acerar_9.png,acerar
D:/RAE/dataset3_es\alcaravan_9.png,alcaravan
D:/RAE/dataset3_es\futbol_2.png,futbol
D:/RAE/dataset3_es\manuable_6.png,manuable
D:/RAE/dataset3_es\entablacion_10.png,entablacion
D:/RAE/dataset3_es\fisganeza_4.png,fisgañeza
D:/RAE/dataset3_es\tallaje_13.png,tallaje
D:/RAE/dataset3_es\alcofol_9.png,alcofol
D:/RAE/dataset3_es\barbirralo_4.png,barbirralo
D:/RAE/dataset3_es\revendon_11.png,revendon
D:/RAE/dataset3_es\urraca_9.png,urraca
D:/RAE/dataset3_es\emenagogo_11.png,emenagogo
D:/RAE/dataset3_es\clausulado_6.png,clausulado
D:/RAE/dataset3_es\esfacelo_3.png,esfacelo
D:/RAE/dataset3_es\extrados_10.png,extrados
D:/RAE/dataset3_es\resenar_4.png,reseñar
D:/RAE/dataset3_es\protractil_7.png,protractil
D:/RAE/dataset3_es\borrajo_8.png,borrajo
D:/RAE/dataset3_es\reluctancia_8.png,reluctancia
D:/RAE/dataset3_es\golfin_3.png,golfin
D:/RAE/dataset3_es\torcaz_11.png,torcaz
D:/RAE/dataset3_es\tungus_7.png,tungus
D:/RAE/dataset3_es\aliaria_3.png,aliaria
D:/RAE/dataset3_es\atendible_14.png,atendible
D:/RAE/dataset3_es\escalador_7.png,escalador
D:/RAE/dataset3_es\jabera_12.png,jabera
D:/RAE/dataset3_es\semblantear_5.png,semblantear
D:/RAE/dataset3_es\agresividad_9.png,agresividad
D:/RAE/dataset3_es\cuin_2.png,cuin
D:/RAE/dataset3_es\faical_4.png,faical
D:/RAE/dataset3_es\desmarque_2.png,desmarque
D:/RAE/dataset3_es\introverso_14.png,introverso
D:/RAE/dataset3_es\pinton_8.png,pinton
D:/RAE/dataset3_es\cargosear_3.png,cargosear
D:/RAE/dataset3_es\avaro_9.png,avaro
D:/RAE/dataset3_es\repeler_3.png,repeler
D:/RAE/dataset3_es\cristal_11.png,cristal
D:/RAE/dataset3_es\guayaquil_9.png,guayaquil
D:/RAE/dataset3_es\evo_12.png,evo
D:/RAE/dataset3_es\ventanazo_9.png,ventanazo
D:/RAE/dataset3_es\hermanado_5.png,hermanado
D:/RAE/dataset3_es\espolin_1.png,espolin
D:/RAE/dataset3_es\remedio_12.png,remedio
D:/RAE/dataset3_es\cleriguicia_0.png,cleriguicia
D:/RAE/dataset3_es\hipogloso_8.png,hipogloso
D:/RAE/dataset3_es\aparejador_11.png,aparejador
D:/RAE/dataset3_es\flacido_7.png,flacido
D:/RAE/dataset3_es\cuadropea_5.png,cuadropea
D:/RAE/dataset3_es\cumel_7.png,cumel
D:/RAE/dataset3_es\personacion_14.png,personacion
D:/RAE/dataset3_es\denegrecer_14.png,denegrecer
D:/RAE/dataset3_es\blancal_8.png,blancal
D:/RAE/dataset3_es\invertible_9.png,invertible
D:/RAE/dataset3_es\brocal_4.png,brocal
D:/RAE/dataset3_es\contrapas_9.png,contrapas
D:/RAE/dataset3_es\zaparrazo_10.png,zaparrazo
D:/RAE/dataset3_es\rendido_1.png,rendido
D:/RAE/dataset3_es\pruina_0.png,pruina
D:/RAE/dataset3_es\termitera_2.png,termitera
